eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
892,ACACIA PHARMA,UK,Pharmaceuticals & Biotechnology,7.7,223.6,,,,,,,-8.0,-0.9,,0,0.0
893,CENIT SYSTEMHAUS,Germany,Software & Computer Services,7.7,13.5,123.4,3.8,6.2,1.7,41.8,1.4,9.8,20.3,7.9,1,-1.8
894,CMED,UK,Support Services,7.7,453.3,22.6,-14.0,34.1,,,0.0,-0.6,-62.8,-2.5,0,-4.9
895,BONE THERAPEUTICS,Belgium,Pharmaceuticals & Biotechnology,7.6,18.2,3.7,8.4,207.8,,-100.0,0.0,-5.6,39.1,-153.0,0,
896,BIOINVENT INTERNATIONAL,Sweden,Pharmaceuticals & Biotechnology,7.6,4.2,5.0,-42.6,152.8,0.0,780.8,0.9,-5.8,186.4,-117.0,0,-19.1
897,DEUTSCHE BALATON,Germany,Financial Services,7.6,-2.7,105.3,-1.5,7.2,11.7,92.1,11.1,-1.2,-102.5,-1.2,1,-1.8
898,DORNIER MEDTECH,Germany,Health Care Equipment & Services,7.6,25.0,89.3,-9.0,8.5,,,0.0,7.3,-42.8,8.2,0,3.4
899,ORC,Sweden,Software & Computer Services,7.6,-33.6,42.2,-7.3,17.9,,,0.0,3.3,121.4,7.8,0,-5.0
900,ARGEN-X,The Netherlands,Technology Hardware & Equipment,7.5,29.5,3.8,40.3,199.2,0.1,36.9,2.4,-10.7,72.4,-286.0,0,25.0
901,SSP,UK,Software & Computer Services,7.5,179.7,84.5,10.5,8.8,,,0.0,10.8,19.1,12.8,0,-7.5
902,TXCELL,France,Pharmaceuticals & Biotechnology,7.4,,1.3,"7,705.9",560.5,0.6,-1.4,43.9,-8.3,51.8,-623.5,0,55.6
903,FIDELITY INFORMATION SERVICES KORDOBA,Germany,Software & Computer Services,7.4,-21.3,83.9,-8.8,8.8,,,0.0,5.4,38.8,6.5,0,-2.0
904,RENEURON,UK,Pharmaceuticals & Biotechnology,7.4,22.7,0.0,36.4, ,0.1,-49.6,203.3,-13.4,30.4, ,0,
905,FIL HOLDINGS (UK),UK,Financial Services,7.3,330.2,"1,047.3",9.6,0.7,,,0.0,38.6,63.8,3.7,2,12.9
906,FABASOFT,Austria,Software & Computer Services,7.3,1.3,27.6,10.0,26.6,1.4,71.5,5.0,3.0,43.0,11.0,0,3.5
907,WL SHAREHOLDING,UK,Electronic & Electrical Equipment,7.3,45.6,212.3,6.1,3.4,,,0.0,24.1,-10.9,11.4,1,11.4
908,AOB INVEST,Germany,Support Services,7.2,5.5,35.5,7.6,20.4,,,0.0,8.4,10.6,23.6,0,5.9
909,SUNSEEKER INTERNATIONAL,UK,Automobiles & Parts,7.2,-25.9,442.2,19.1,1.6,,,0.0,-25.6,-189.7,-5.8,2,1.9
910,PII,UK,"Oil Equipment, Services & Distribution",7.2,15.4,103.8,-11.6,7.0,,,0.0,5.4,-42.8,5.2,1,1.2
911,DARTY,UK,General Retailers,7.2,-14.3,"3,548.8",-3.6,0.2,40.2,-17.1,1.1,66.1,8.7,1.9,13,-3.1
912,H.J. HEINZ FOODS UK,UK,Food & Drug Retailers,7.2,,770.6,,0.9,,,0.0,84.5,,11.0,0,
913,HELIOS,Slovenia,Construction & Materials,7.2,16.1,315.8,-6.5,2.3,,,0.0,9.5,-24.3,3.0,2,-9.9
914,KRETA FARM,Greece,Food Producers,7.2,-24.4,104.8,9.8,6.8,8.3,893.1,7.9,0.2,-86.4,0.2,1,8.2
915,MARUHO EUROPE,UK,Pharmaceuticals & Biotechnology,7.1,163.2,10.6,82.8,67.4,,,0.0,0.2,-29.2,2.3,0,
916,FABER CASTELL,Germany,Leisure Goods,7.1,38.6,531.3,-1.4,1.3,,,0.0,37.9,-6.2,7.1,8,10.8
917,UNITED BISCUITS,Luxembourg,Food Producers,7.1,1.9,,,,,,,,,,0,
918,WOLFORD,Austria,Personal Goods,7.1,7.4,157.4,0.9,4.5,11.1,49.0,7.1,-2.1,-25.4,-1.4,2,0.8
919,PRUEFTECHNIK,Germany,General Industrials,7.1,-4.2,75.8,5.7,9.3,,,0.0,12.7,3.3,16.8,1,7.2
920,POXEL,France,Pharmaceuticals & Biotechnology,7.0,-23.0,2.0,-32.6,353.7,0.0,500.0,0.6,-6.9,-5.2,-348.7,0,0.0
921,FIRST SENSOR,Germany,Electronic & Electrical Equipment,7.0,-11.1,124.0,14.2,5.6,5.4,44.0,4.4,3.3,-16.3,2.6,1,8.5
922,CUSTOM SENSORS & TECHNOLOGIES TOPCO,UK,Technology Hardware & Equipment,6.9,,183.4,,3.8,,,0.0,-35.1,,-19.1,4,
923,EMAK,Italy,Industrial Engineering,6.9,-12.5,354.8,-0.1,1.9,13.7,,3.9,14.4,-40.5,4.1,0,-8.8
924,CELLECTIS,France,Pharmaceuticals & Biotechnology,6.9,-58.8,21.6,303.3,31.9,0.3,-39.1,1.6,-8.1,-85.6,-37.3,0,-100.0
925,IMERYS MINERALS,UK,Mining,6.9,-25.9,242.8,6.4,2.8,,,0.0,24.9,134.6,10.3,1,-5.2
926,MEDIGENE,Germany,Pharmaceuticals & Biotechnology,6.8,14.0,5.2,23.4,131.5,0.9,514.8,16.8,-2.9,-68.1,-55.5,0,41.2
927,ELEX,Belgium,Technology Hardware & Equipment,6.8,,128.1,,5.3,,,0.0,-26.6,,-20.7,2,
928,HEXPOL,Sweden,Chemicals,6.8,20.8,949.5,11.0,0.7,13.5,-10.6,1.4,155.0,16.0,16.3,3,2.4
929,ADITRO HOLDING,Sweden,Financial Services,6.8,-37.9,126.5,-16.6,5.4,,,0.0,-30.1,-328.2,-23.8,1,-8.6
930,SYSTAGENIX WOUND MANAGEMENT MANUFACTURING,UK,Health Care Equipment & Services,6.8,-2.4,65.4,11.3,10.4,,,0.0,3.7,16.0,5.6,0,11.7
931,GREENCORE GROUP,Ireland,Food Producers,6.8,2.7,"1,637.2",6.4,0.4,61.3,62.2,3.7,76.0,2.4,4.6,10,-0.3
932,AHLERS,Germany,Personal Goods,6.8,,257.1,4.2,2.6,4.8,-13.1,1.9,5.9,379.7,2.3,2,1.5
933,ECOLEAN,Sweden,General Industrials,6.8,-25.1,51.0,12.1,13.3,,,0.0,-13.4,-42.6,-26.2,0,-1.1
934,ALMAC,UK,Pharmaceuticals & Biotechnology,6.8,-32.4,439.1,5.0,1.5,,,0.0,18.8,-32.2,4.3,3,3.0
935,GENERIX,France,Software & Computer Services,6.7,6.9,53.7,8.6,12.6,0.3,-52.4,0.5,3.8,6.2,7.0,0,4.0
936,NOVABASE,Portugal,Software & Computer Services,6.7,-40.1,220.9,1.9,3.0,1.1,-37.2,0.5,7.2,-20.9,3.3,2,7.2
937,DECEUNINCK,Belgium,Construction & Materials,6.7,12.6,552.8,3.0,1.2,31.0,18.7,5.6,11.4,-50.7,2.1,3,25.1
938,IGE+XAO,France,Software & Computer Services,6.7,17.5,26.3,6.9,25.5,0.5,64.6,2.0,6.8,9.5,26.0,0,-0.5
939,WOM WORLD OF MEDICINE,Germany,Health Care Equipment & Services,6.7,6.3,54.0,4.1,12.4,,,0.0,6.9,22.8,12.8,0,5.8
940,NANOCO,UK,Technology Hardware & Equipment,6.7,27.3,1.8,-63.5,361.3,0.6,-72.2,34.5,-11.9,73.3,-645.1,0,30.0
941,CAST,France,Software & Computer Services,6.6,-21.3,33.2,12.2,20.0,1.2,-41.8,3.7,2.2,942.0,6.7,0,1.8
942,TRUSTONIC,UK,Software & Computer Services,6.6,"1,169.0",6.9,"14,462.1",95.8,,,0.0,-13.5,688.5,-194.6,0,985.7
943,PERSTORP HOLDING,Sweden,Chemicals,6.6,-13.9,"1,180.0",7.2,0.6,,,0.0,67.4,"-7,133.3",5.7,1,-5.7
944,UZIN UTZ,Germany,Chemicals,6.6,0.0,230.4,6.2,2.9,17.4,-5.5,7.6,16.3,18.3,7.1,1,1.0
945,RAISIO,Finland,Food Producers,6.6,4.8,493.9,-11.4,1.3,14.3,-4.7,2.9,7.0,-78.9,1.4,2,-1.8
946,LANGLEY,UK,Industrial Engineering,6.6,3.4,791.4,-12.2,0.8,,,0.0,98.2,2.9,12.4,4,1.3
947,ELEMENTIS,UK,Chemicals,6.6,5.3,651.0,1.8,1.0,29.2,3.8,4.5,125.9,8.3,19.3,1,2.1
948,TERNIUM,Luxembourg,Industrial Metals & Mining,6.6,5.3,"7,187.3",2.3,0.1,,,0.0,869.9,-4.8,12.1,17,0.7
949,TFL,Germany,Support Services,6.6,0.3,247.0,1.1,2.7,,,0.0,9.3,-28.4,3.8,1,0.1
950,TTP,UK,Software & Computer Services,6.6,9.3,71.4,27.1,9.2,,,0.0,9.9,439.6,13.9,0,7.3
951,CISION,Sweden,Software & Computer Services,6.5,-1.6,30.6,-66.4,21.2,,,0.0,10.5,-140.8,34.3,1,-17.6
952,ZONAL RETAIL DATA SYSTEMS,UK,Technology Hardware & Equipment,6.5,22.1,67.2,26.5,9.7,,,0.0,-0.3,-248.7,-0.4,0,22.3
953,FIRSTEXTILE,Germany,Personal Goods,6.5,3.0,216.0,7.8,3.0,13.3,-24.8,6.2,41.1,-1.6,19.0,1,-3.9
954,REXAM,UK,General Industrials,6.4,-44.4,"5,137.1",-9.0,0.1,271.3,-9.1,5.3,530.9,52.4,10.3,9,13.8
955,SATELLITE APPLICATIONS CATAPULT,UK,Support Services,6.4,,15.8,-26.8,40.3,,,0.0,-2.7,-145.2,-17.0,0,48.3
956,JW GERMANY HOLDING,Germany,Support Services,6.3,11.6,311.2,-7.6,2.0,,,0.0,22.4,-54.5,7.2,1,3.6
957,GERRY WEBER INTERNATIONAL,Germany,Personal Goods,6.3,-15.1,852.1,0.0,0.7,58.0,73.1,6.8,81.4,-29.5,9.6,5,10.7
958,PIXIUM VISION,France,Health Care Equipment & Services,6.3,68.3,2.4,64.1,260.9,0.3,8.6,10.9,-11.6,89.5,-480.1,0,33.3
959,SKYSCANNER HOLDINGS,UK,Software & Computer Services,6.3,239.4,119.4,41.1,5.3,,,0.0,13.8,-39.3,11.6,0,78.3
960,TERMA,Denmark,Electronic & Electrical Equipment,6.3,-6.4,176.0,15.0,3.6,,,0.0,13.5,19.6,7.7,1,4.9
961,SCHOELLER BLECKMANN OILFIELD EQUIPMENT,Austria,Industrial Engineering,6.2,11.4,488.6,6.6,1.3,43.8,-30.0,9.0,62.4,-32.0,12.8,2,9.3
962,NEXUS,Germany,Software & Computer Services,6.2,-37.5,80.1,9.4,7.7,6.2,15.3,7.7,8.0,16.1,10.0,1,2.8
963,MCLAREN TECHNOLOGY GROUP,UK,Automobiles & Parts,6.2,,350.7,9.2,1.8,,,0.0,29.0,-995.2,8.3,1,3.6
964,HELIOS TOVARNA BARV,Slovenia,Construction & Materials,6.1,-1.7,203.3,-3.8,3.0,,,0.0,11.8,30.8,5.8,1,-5.3
965,MAG IAS,Germany,Industrial Engineering,6.1,19.8,387.1,-36.9,1.6,,,0.0,21.4,"1,618.5",5.5,2,-14.8
966,NEWRON PHARMACEUTICALS,Italy,Pharmaceuticals & Biotechnology,6.0,32.6,1.3,-59.5,462.8,0.0,,1.7,-11.2,44.2, ,0,-100.0
967,CAMLIN,UK,Electronic & Electrical Equipment,6.0,38.9,22.9,75.2,26.2,,,0.0,4.1,388.6,17.8,0,35.5
968,BALLAST NEDAM,The Netherlands,Construction & Materials,6.0,-53.8,"1,166.0",-10.0,0.5,,,0.0,-58.0,176.2,-5.0,3,-25.9
969,SD VERWALTUNGSGESELLSCHAFT,Germany,Support Services,6.0,24.6,69.2,-26.5,8.6,,,0.0,19.2,-6.7,27.7,0,1.5
970,GRANGES,Sweden,Industrial Metals & Mining,6.0,1.8,505.5,2.3,1.2,10.0,-24.8,2.0,51.3,-4.9,10.2,1,-1.2
971,SNP SCHNEIDER NEUREITHER & PARTNER,Germany,Software & Computer Services,6.0,39.3,30.5,29.5,19.5,0.7,,2.2,1.0,-139.4,3.3,0,12.9
972,TULLETT PREBON,UK,Financial Services,5.9,-31.3,892.8,-13.1,0.7,,,0.0,45.5,-58.7,5.1,3,-2.6
973,BSH HISNI APARATI ,Slovenia,Household Goods & Home Construction,5.9,,271.0,-21.2,2.2,,,0.0,8.5,-77.8,3.1,1,-5.0
974,H&F SENSOR HOLDCO,UK,Software & Computer Services,5.9,372.2,98.7,8.7,6.0,,,0.0,12.4,13.9,12.6,1,2.5
975,ALBIREO,Sweden,Pharmaceuticals & Biotechnology,5.9,-6.9,0.2,-96.8, ,,,0.0,-6.2,"-1,251.8", ,0,0.0
976,NETGEM,France,Media,5.9,14.7,72.5,-10.9,8.1,2.4,-17.9,3.3,1.2,-87.0,1.7,0,-9.2
977,LAFUMA,France,Personal Goods,5.8,-24.6,172.2,-11.1,3.4,2.7,-1.2,1.6,3.0,-104.5,1.7,0,-82.5
978,OXFORD IMMUNOTEC GLOBAL,UK,Health Care Equipment & Services,5.8,227.7,40.8,27.6,14.2,2.5,66.6,6.1,-17.8,194.1,-43.7,0,
979,SHASUN PHARMA SOLUTIONS,UK,Pharmaceuticals & Biotechnology,5.8,,31.1,-20.2,18.6,,,0.0,-1.9,-338.2,-6.1,0,-2.5
980,PILAT MEDIA GLOBAL,UK,Software & Computer Services,5.8,21.7,35.6,18.1,16.2,,,0.0,3.0,18.5,8.5,0,-100.0
981,OPENWAVE SYSTEMS,UK,Technology Hardware & Equipment,5.8,-10.8,10.4,-23.5,55.3,,,0.0,0.8,248.8,7.2,0,-24.8
982,GARDNER DENVER DEUTSCHLAND,Germany,Industrial Engineering,5.8,15.5,255.0,1.3,2.3,,,0.0,43.3,12.1,17.0,1,-1.3
983,CRANEWARE,UK,Software & Computer Services,5.7,0.7,35.1,2.7,16.4,0.3,62.1,0.7,9.4,6.7,26.7,0,-1.5
984,BIOGAIA,Sweden,Health Care Equipment & Services,5.7,33.8,51.3,52.5,11.2,2.0,10.7,3.8,20.1,136.9,39.3,0,9.8
985,LOMBARD MEDICAL TECHNOLOGIES,UK,Health Care Equipment & Services,5.7,-3.1,8.9,79.0,64.0,,,0.0,-25.6,142.9,-286.5,0,-100.0
986,THE COLLINSON GROUP,UK,Support Services,5.7,,359.5,21.9,1.6,,,0.0,3.7,-41.2,1.0,2,33.7
987,A-HEATALLIED HEAT EXCHANGE TECHNOLOGY,Germany,Industrial Engineering,5.7,8.3,278.0,4.4,2.0,,,0.0,20.3,3.8,7.3,3,1.6
988,SURVITEC GROUP FINANCE 1,UK,General Industrials,5.7,19.3,305.9,5.6,1.8,,,0.0,6.8,-59.9,2.2,2,4.1
989,ABLYNX,Belgium,Pharmaceuticals & Biotechnology,5.6,-4.9,49.3,37.2,11.5,1.3,110.5,2.6,-16.2,-8.8,-32.9,0,13.6
990,WANDISCO,UK,Software & Computer Services,5.6,86.8,9.2,40.0,61.1,0.4,48.4,4.2,-32.9,97.3,-355.8,0,36.4
991,SEQUANI,UK,Pharmaceuticals & Biotechnology,5.6,,14.2,23.3,39.5,,,0.0,2.4,490.8,16.8,0,1.3
992,IMTECH UK,UK,Construction & Materials,5.6,69.0,831.4,-0.3,0.7,,,0.0,20.9,-38.6,2.5,4,-5.2
993,WILEX,Germany,Pharmaceuticals & Biotechnology,5.6,-42.7,3.6,-73.0,154.9,0.2,36.1,5.4,-5.6,7.6,-155.9,0,-43.5
994,TITANX ENGINE COOLING,Sweden,Automobiles & Parts,5.6,11.6,95.4,1.3,5.8,,,0.0,4.2,-42.7,4.4,0,11.3
995,SICORP,Belgium,Real Estate Investment & Services,5.6,-0.9,327.9,-0.2,1.7,,,0.0,20.5,0.3,6.3,4,371.3
996,MICROGEN,UK,Software & Computer Services,5.5,-24.6,38.3,0.0,14.4,0.8,43.3,2.1,6.7,-24.5,17.4,0,4.7
997,SELCIA,UK,Pharmaceuticals & Biotechnology,5.5,-7.4,9.7,0.6,56.9,,,0.0,0.1,-112.1,1.0,0,-5.5
998,SOPHEON,UK,Software & Computer Services,5.5,40.8,15.1,-12.2,36.4,0.1,-22.5,1.0,-0.9,-225.3,-5.8,0,0.0
999,ODELO SLOVENIJA,Slovenia,Automobiles & Parts,5.5,,137.8,33.6,4.0,,,0.0,11.7,55.0,8.5,1,10.9
1000,METABOLIC EXPLORER,France,Chemicals,5.5,-29.3,3.7,398.9,145.8,2.1,-70.6,56.7,-3.8,-7.8,-101.2,0,-4.1
